0,1,2,3,4,5,6,7,8,9
9.60809169643621e-05,0.0008086239026589989,0.0005689283078082569,-0.0001281052118145389,0.0002693107308871798,-0.000550715024760879,0.0003650335887026005,-0.0004154285713326812,0.0003451277806388367,0.0014845360952372012
-0.00028500621616356467,0.0014614016546190157,0.00024531774389148915,-0.00037481281663097517,-0.0003977280833672076,0.0011824778039241954,0.00024649434235154933,-0.00028307642808291926,-0.00010173030552145193,0.00021538788885447637
-4.36033760651617e-06,0.00017294957313708476,0.0008868054483271383,-0.0005639853322813381,0.00032231516388195536,-3.644880234106552e-05,-0.00024952267302935774,0.000536087083894971,-0.0007307128173423549,-0.0011832166790741335
0.00011226650738107514,-6.908986993644812e-05,-0.000676423625239979,-0.0008552762480925169,0.0009653166888344025,0.00023150742397983986,9.822861535889952e-06,0.0010976224544797203,0.0005110312465327836,0.0008846383852701029
-0.0005899769640582607,-0.0006086962950623422,0.00030853761755800815,0.0002072496090478944,0.0006248310178299375,-0.0008153944376563299,0.00035179870798582227,0.0004946343167101472,0.00046808603340569357,-0.00020334719060376117
0.00025930758579803824,-0.0003878285459826764,-0.00014647304092356547,-0.0005214681696489668,-0.00037933286466937605,-0.00012048116418955999,-0.00024546837381893597,-0.00037939572152782017,-0.0006497985260891104,0.0009805478942295056
-0.0002502814716121296,0.0001649827867656147,-0.000879485978122176,0.0006788245664547084,8.358032524342316e-05,-0.00022193727146256362,-0.0002175705353319741,0.0004347049288830273,-0.0014765477143723947,-0.00041209666935453814
-5.954191880059616e-05,-6.530554061563296e-05,0.0012526559818392075,-0.00016879673522406593,0.0004951134960308271,0.0009058285932679757,0.00033530704289421484,-0.00033690803564066926,-0.000642243792993473,0.00037271014135710235
0.0008225126118282247,0.0002729815477645601,0.0006167240769680753,0.0012959735238690434,0.00041868714219530956,-0.0005503164328969589,2.55303827522274e-05,0.0006851075967605753,-0.00012438989547400647,0.0007528527974064793
-3.3468448994195724e-05,0.00016717371047341755,-0.00017537052017192474,7.976817016053742e-05,0.00010622371388477039,-0.0008042709632083587,-0.00022079664629053773,-0.0006166040434267201,-0.00020355430369417945,-0.00039758188483259976
0.0005059105881177878,0.0005116999685427556,0.00028014707716673856,-0.0006338246156074173,-4.9067388606771257e-05,-0.0006735961558900625,-7.364669297554832e-05,0.0003237105836146353,0.0004960521614575524,0.00023642238992952174
0.0006292357820070206,0.00012987819346872928,-0.00011678013600514869,0.0004368302548497059,0.0004532380500883371,-0.00026208584916185694,0.0001894911292850345,-0.00014715668716831383,-0.0010042974011002024,0.00022005324605665967
-0.0006472610908952579,0.00016411210466688026,-0.0007676531510806034,-0.00035983353851037046,-0.0002167994008678414,0.000600862385155673,-0.0002667575299929636,-0.0005374854768043536,0.00018217254099679687,-0.00010848679436692734
0.0003952802803246695,-0.0005059399745822674,0.0001054269410698892,0.0012347833983635931,-0.00011963947951717165,9.336520485031406e-05,-0.0008305201290188107,-0.00042648964399607674,0.0002298603510213849,-0.00016494887125110964
0.0003072164803003897,0.00021246934289829641,-0.0006590147179388802,0.0005076531413124088,-0.0006213424717112,-0.0003824609529037135,0.00011474245776710648,0.0007835115040032896,-0.0005019381760637451,7.384222670977609e-05
7.801023441517046e-05,0.0003286799888862191,0.0005920152748395444,-0.00020203763200096997,0.0005059246206314749,0.0006651608594131897,0.0008919795894357866,0.0002509616498608102,7.871845517631678e-05,-0.00023729223680743461
-0.0007294933660748037,-0.000138976766329249,5.616886811325411e-05,-5.47461512164534e-05,0.00029885899640741403,-0.0007270866372032634,-9.098713514490266e-05,0.0009973847545651552,0.0004977993797511118,0.00030809506460636056
0.00019534118751124506,-0.00018271592869933333,-0.0008770351258783566,0.00022856429520599954,-0.0012242141581448342,-0.00016277793130638823,-1.8295947511655265e-06,-0.00022359521770350696,0.0010856915300676154,0.0009121713925500308
0.0005164058668383819,-0.00046266338303618864,0.0009607076634827273,0.00030948456941185047,-0.0004709898298765056,1.6358455648121157e-05,0.00047928742676906633,-0.0002994394203211542,7.026627733639581e-05,0.00015823818859007959
-0.0005504271007699997,-0.00013504642387895081,-0.0005127312875215944,0.0004343340078533595,-0.0004540277127886075,0.00014590185206569495,-0.0006950779091967989,-0.000566718441570655,-0.0005909406045853409,-0.00014478757694004016
